ID;Age;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance
0x13a1c;24;Accountant;38049,96;3132,83;7;8;28;8;39;20;2,07;7;Bad;3143,12;40,19078625;5,92;Yes;175,1553165;21,56759105;High_spent_Large_value_payments;356,5600925
0x1156e;20;Accountant;8538,405;992,53375;7;5;30;6;28;23;24,73;6;Bad;4171,09;27,76318092;1,17;Yes;27,17578271;36,85100467;Low_spent_Medium_value_payments;315,2265876
0x11fe3;45;Journalist;37618,3;3285,858333;4;7;3;3;17;5;0,85;4;Good;821,6;24,85188954;30,67;No;79,93901796;184,3409947;Low_spent_Medium_value_payments;344,3058206
0x18bfa;44;Developer;65047,53;5550,6275;3;5;15;4;19;12;12,09;1;Standard;1254,45;24,5535355;28,33;Yes;190,3263109;444,4461046;Low_spent_Small_value_payments;210,2903345
0x52a2;28;Developer;136900,4;11257,36667;6;4;10;3;25;17;11,49;0;Good;1327,34;38,43153036;30,58;No;178,1981829;1224,046207;Low_spent_Small_value_payments;13,49227701
0x2e5c;43;Scientist;34204,8;2725,4;10;5;17;6;31;20;15,52;14;Bad;3285,72;35,23044147;1,75;Yes;106,9973142;240,298899;Low_spent_Large_value_payments;195,2437868
0xdc97;56;Engineer;74457,8;6474,816667;0;4;10;1;4;6;3,41;4;Good;81,9;27,3727772;24,25;No;41,17896525;94,74937839;High_spent_Large_value_payments;751,553323
0x25e3d;34;Architect;108484,38;8820,365;4;7;6;1;29;15;10,07;7;Standard;1427,16;42,67566356;31,25;Yes;71,53422051;154,3125333;High_spent_Large_value_payments;896,1897462
0x3162;19;Teacher;29353,04;2282,086667;6;9;23;6;45;23;6,06;8;Bad;1882,15;23,42772046;17,25;Yes;100,5391541;67,93453714;High_spent_Medium_value_payments;309,7349755
0x155dc;38;Teacher;56227,47;4558,6225;8;8;22;5;62;23;24,58;14;Bad;2557,06;34,96486003;11,83;Yes;196,6202025;286,3009746;Low_spent_Large_value_payments;242,9410729
0x4342;50;Doctor;24667,16;2284,596667;8;6;16;3;8;15;19,93;5;Standard;722,02;27,60799241;19,58;Yes;49,23739807;67,56518867;High_spent_Medium_value_payments;361,6570799
0x23aa5;46;Entrepreneur;62630,6;5286,216667;9;6;22;5;55;14;17,07;14;Standard;2425,13;25,7981524;16,67;Yes;229,7753057;172,7152256;High_spent_Medium_value_payments;376,1311354
0x16328;43;Teacher;35531,83;2743,985833;1;4;12;4;12;10;1,66;4;Good;313,55;35,56676516;17,42;No;75,17187482;239,3568977;Low_spent_Large_value_payments;229,8698108
0xae50;51;Media_Manager;114998,64;9729,22;4;4;9;0;10;9;7,87;3;Good;369,08;24,07498229;18,33;No;0;687,2355229;Low_spent_Medium_value_payments;565,6864771
0x184da;44;Mechanic;17075,22;1538,935;7;6;23;5;26;18;22,67;11;Bad;3593,36;31,20679384;11,17;Yes;57,60755549;80,99730494;Low_spent_Medium_value_payments;295,2886396
0x1c993;37;Accountant;42588,14;3368,011667;7;3;6;0;24;19;0,89;2;Standard;751,44;36,14304734;19,33;No;0;141,4853658;Low_spent_Small_value_payments;485,3158009
0x18aa2;45;Lawyer;28485,76;2230,813333;6;7;15;6;24;18;17,96;6;Bad;4770,24;39,33427081;13,92;Yes;128,8957991;45,16713934;High_spent_Medium_value_payments;299,0183949
0x2a7e;22;Musician;82840,24;6973,353333;1;6;1;1;6;0;1,81;1;Good;360,92;36,32140526;18,42;No;56,69193834;768,9118215;Low_spent_Small_value_payments;161,7315735
0x8f79;20;Accountant;31469,96;2622,496667;7;9;27;5;21;16;27,4;9;Bad;3858,12;28,3291646;1,67;Yes;74,55748412;160,8679416;Low_spent_Large_value_payments;296,8242409
0x7988;53;Mechanic;57367,1;5030,591667;2;1;4;4;19;0;8,22;0;Good;401,33;29,00630548;29,75;No;190,4408282;116,5839322;High_spent_Medium_value_payments;446,0344063
0x1f02c;32;Lawyer;20558,68;1899,223333;10;7;25;5;23;18;9,25;10;Bad;2079,91;38,18647214;16,33;Yes;85,0865172;31,47128159;High_spent_Large_value_payments;313,3645345
0x207f1;29;Engineer;13675,83;1282,6525;4;5;16;0;29;19;7,07;4;Standard;568,81;26,47588759;22,33;Yes;0;38,29706623;High_spent_Small_value_payments;349,9681838
0x1dd3a;41;Journalist;17561,27;1561,439167;5;4;20;6;27;18;16,87;10;Standard;2622,44;35,94645447;11,25;Yes;83,40978684;89,13312174;Low_spent_Large_value_payments;253,6010081
0x19531;36;Writer;146399,88;12416,99;1;5;10;1;10;3;2,61;2;Good;1246,47;24,44293741;31,33;No;69,43273318;1203,866546;Low_spent_Medium_value_payments;248,3997206
0x2bf7;36;Developer;25621,01;1837,084167;3;7;3;2;14;9;1,37;2;Good;1336,73;38,20180729;31;No;26,74670147;137,3523693;Low_spent_Large_value_payments;289,6093459
0x1fda;26;Teacher;96582,24;7886,52;3;3;13;1;9;13;19,79;0;Standard;482,88;40,76449784;25,58;Yes;72,4602111;223,2239756;High_spent_Medium_value_payments;742,9678133
0x167db;30;Manager;16733,85;1612,4875;9;8;25;6;25;16;6,26;11;Bad;2229,76;34,2821971;13,33;Yes;53,98587561;210,6134523;Low_spent_Small_value_payments;186,6494221
0x209e4;20;Journalist;75010,52;6167,876667;9;8;21;7;48;19;9,54;8;Bad;4094,73;37,07802841;10,5;Yes;401,861687;80,34132197;High_spent_Large_value_payments;374,5846576
0xa369;23;Mechanic;142717,44;11947,12;5;4;13;0;26;13;17,99;9;Standard;1413,48;39,01554454;16,92;Yes;0;531,3412275;High_spent_Small_value_payments;923,3707725
0x20a7e;36;Teacher;34829,92;3031,493333;4;5;9;1;3;3;2,26;2;Good;211,51;33,40308763;24,33;No;26,93085411;151,7514138;Low_spent_Small_value_payments;414,4670655
0x18ffa;31;Accountant;7991,33;736,9441667;8;6;25;7;58;24;7,59;9;Bad;2870,09;32,35953273;4,25;Yes;43,36129547;41,22928817;High_spent_Small_value_payments;249,103833
0x106eb;35;Architect;25744,12;1923,343333;6;4;14;1;11;17;7,16;1;Standard;1118,51;28,21983958;25,58;No;12,3320131;72,86938231;Low_spent_Large_value_payments;377,1329379
0x5850;26;Developer;116809;9812,083333;3;1;3;3;3;6;6,73;3;Good;1312,44;32,4871457;18,75;No;191,6757055;895,5561867;Low_spent_Medium_value_payments;173,9764412
0x167d8;30;Manager;16733,85;1612,4875;9;8;25;6;27;16;6,26;10;Bad;2229,76;31,17399825;13,08;Yes;53,98587561;96,83047275;Low_spent_Large_value_payments;280,4324016
0x17d8d;35;Developer;28647,75;2161,3125;5;6;5;5;8;12;17,36;7;Standard;82,6;30,11270232;6,08;Yes;113,1923154;188,9497995;Low_spent_Small_value_payments;203,9891351
0x225bb;34;Architect;15362,78;1441,231667;9;6;26;6;54;23;17,12;7;Bad;3773,56;37,36862442;2,75;Yes;45,75494995;141,1982549;Low_spent_Small_value_payments;247,1699618
0xaa9c;18;Lawyer;31100,49;2456,7075;3;4;3;4;8;1;0,67;2;Good;872,16;33,88367316;25,5;No;82,7021934;130,0898407;High_spent_Small_value_payments;292,8787159
0x6f3c;25;Scientist;41504,48;3405,706667;2;7;5;4;1;2;10,08;6;Good;731,25;35,59577988;29,17;No;104,9438013;399,0678618;Low_spent_Small_value_payments;126,5590036
0xacdb;42;Developer;11381,825;1003,485417;5;5;15;3;8;23;4,06;4;Standard;256,61;32,59552157;25,92;Yes;14,88724078;73,45206383;Low_spent_Medium_value_payments;292,0092371
0x21619;46;Lawyer;116794,11;9483,8425;3;6;12;0;3;11;3,5;7;Good;226,98;36,47013276;19,83;No;0;668,5941115;Low_spent_Medium_value_payments;559,7901385
0x52aa;36;Entrepreneur;16474,845;1247,90375;0;5;2;2;13;6;4,17;4;Good;340,96;29,03001286;23,75;No;19,66074038;22,60102671;High_spent_Small_value_payments;342,5286079
0x15666;37;Doctor;31680,74;2670,061667;6;6;26;3;20;18;4,56;10;Bad;1280,16;37,60526211;7,58;Yes;72,43564255;36,59674287;High_spent_Medium_value_payments;407,9737812
0x184ea;40;Entrepreneur;98136,72;8433,06;2;1;5;4;12;0;5,37;4;Good;1167,83;32,56911902;22;No;200,8820833;70,04289117;High_spent_Large_value_payments;812,3810255
0x1e1a2;23;Scientist;32612,36;2670,696667;5;5;12;4;9;11;8,44;0;Good;809,94;26,55194853;32,67;No;91,57898727;237,7631466;Low_spent_Large_value_payments;207,7275328
0x3349;20;Manager;77519,04;6184,92;6;6;23;7;31;14;16,57;6;Bad;3343,32;37,65279832;9;Yes;360,6812789;500,8134477;Low_spent_Medium_value_payments;36,99727345
0x1b195;33;Mechanic;106605,6;8687,8;7;7;12;1;26;18;9,01;3;Standard;544,14;33,50364529;29,92;Yes;54,98477302;188,3513578;High_spent_Large_value_payments;865,4438692
0x21bbf;28;Architect;39831,1;3454,258333;1;2;6;1;12;12;13,08;4;Good;1,2;24,5182629;27,33;No;25,7980241;204,8590595;High_spent_Small_value_payments;374,7687497
0xd31b;27;Architect;28338,43;2171,535833;6;3;8;1;10;18;17,1;5;Standard;135,5;33,91262126;18,75;Yes;12,80528125;55,99724287;High_spent_Large_value_payments;388,3510592
0x2036c;30;Architect;14836,74;1151,395;5;5;2;4;17;1;9,99;2;Good;832,06;22,2643707;25,92;No;36,91088386;56,36959807;Low_spent_Small_value_payments;311,8590181
0x722c;30;Entrepreneur;89064,52;7256,043333;5;3;1;1;6;5;6,37;3;Good;648,36;31,8115602;29,83;No;37,57275058;328,1804317;Low_spent_Medium_value_payments;639,8511511
0x23d8f;44;Mechanic;19927,48;1655,623333;10;6;24;9;24;19;9,42;10;Bad;4346,79;24,5353506;11;Yes;125,7497982;126,2455508;Low_spent_Medium_value_payments;193,5669843
0x128e2;38;Musician;20547,59;1479,299167;6;4;13;1;20;22;19,46;4;Standard;942,99;29,26587961;17,17;Yes;13,84926564;148,2304037;Low_spent_Small_value_payments;275,8502473
0x13adc;38;Developer;15108,07;1098,005833;6;10;31;5;31;15;26,34;14;Bad;3650,33;34,98708648;6,25;Yes;51,17896891;23,56730788;High_spent_Small_value_payments;295,0543065
0x211ab;22;Entrepreneur;37360,94;2864,411667;10;5;33;5;44;12;9,89;11;Standard;1271,23;38,77982726;11,33;Yes;93,34174657;79,14896534;Low_spent_Large_value_payments;383,9504548
0x2075e;26;Writer;94587,66;7774,305;8;3;14;2;19;12;1,83;0;Standard;1194,49;36,73739129;20,92;No;80,76999047;214,4872586;Low_spent_Medium_value_payments;762,173251
0x14502;40;Architect;17893,36;1630,113333;4;4;7;2;30;19;19,41;6;Standard;2405,5;39,86167964;17,42;Yes;27,73646464;66,12652359;Low_spent_Large_value_payments;339,1483451
0xcd94;32;Journalist;69591,18;5708,265;5;1;2;2;11;0;4,02;2;Good;1050,09;31,42995789;31,58;No;73,60641908;75,22870917;High_spent_Large_value_payments;661,9913717
0x7c07;35;Musician;30472,5;2270,375;3;7;27;7;21;14;16,87;6;Standard;1872,17;39,55690503;14,25;Yes;128,7851854;34,8306023;High_spent_Medium_value_payments;313,4217123
0x1b7ad;38;Developer;97549,92;8275,16;4;6;11;4;23;15;19,24;4;Standard;1213,26;35,07503514;15,67;Yes;184,2706384;409,1336997;Low_spent_Small_value_payments;524,1116619
0x216e1;27;Writer;152104,68;12603,39;2;3;11;1;13;6;0,76;2;Good;370,63;25,60671018;23,58;No;114,7030917;647,3680095;Low_spent_Medium_value_payments;778,2678988
0x15679;28;Developer;9389,1;950,425;7;9;34;9;19;22;20,29;11;Bad;2858,56;35,47447513;11,33;Yes;64,18193672;52,81070191;Low_spent_Large_value_payments;248,0498614
0x12f91;31;Architect;10455,875;729,3229167;6;5;12;3;11;19;9,71;0;Good;83,16;29,46491267;23,25;No;25,74844766;24,49050438;Low_spent_Medium_value_payments;302,6933396
0x228f7;51;Accountant;97787,46;8438,955;6;5;12;3;13;11;9,17;0;Standard;1122,78;41,80152349;23,17;No;143,5764602;314,0362365;High_spent_Small_value_payments;646,2828033
0x14ffe;26;Journalist;31263,7;2812,308333;4;6;1;0;9;0;4,13;1;Good;1086,65;29,2051699;31,42;No;0;57,50338497;High_spent_Medium_value_payments;473,7274484
0xf366;33;Accountant;50538,58;4054,548333;6;7;9;4;14;21;9,09;5;Standard;1205,13;23,12489848;8,42;Yes;164,8074702;116,7805054;High_spent_Medium_value_payments;373,8668578
0x16a3d;44;Lawyer;17296,485;1680,37375;1;3;11;1;3;3;8,59;0;Good;948,38;26,33892029;32;No;11,06281181;142,9688814;Low_spent_Small_value_payments;304,0056818
0x23768;37;Writer;44768,76;4021,73;8;7;34;9;55;14;28,21;10;Bad;2989,37;32,98596569;2,5;Yes;272,0989319;279,7835442;High_spent_Small_value_payments;110,2905239
0x74d8;48;Writer;100233,4;8499,783333;6;4;2;3;5;18;6,95;1;Good;616,68;25,52953439;25,42;No;182,347046;357,9784913;High_spent_Medium_value_payments;559,6527961
0x1c6c3;25;Doctor;19982,93;1651,244167;3;4;11;0;17;11;9,11;1;Standard;504,15;34,85859529;33;No;0;147,0766934;Low_spent_Large_value_payments;288,0477232
0x1d34d;41;Architect;89705,92;7678,493333;6;4;16;4;16;10;8,34;4;Standard;434,95;36,90799037;27,17;No;269,3675385;129,1272184;High_spent_Large_value_payments;609,3545764
0x9e3d;29;Lawyer;57421,58;4522,131667;3;4;6;3;15;10;9,89;3;Standard;287,31;22,77243781;24;No;101,3815631;212,6569185;High_spent_Small_value_payments;398,1746851
0x1a850;45;Manager;17324,7;1273,725;9;8;26;5;31;27;7,91;8;Bad;1656,28;30,71264341;9,67;Yes;47,30995959;51,27240978;Low_spent_Medium_value_payments;308,7901306
0x20929;19;Teacher;124085,91;10104,4925;5;4;12;1;7;10;6,76;2;Good;224,19;26,75593705;27,42;No;92,61396573;133,0605297;High_spent_Large_value_payments;1024,774755
0x1716c;40;Scientist;71746,68;6107,89;3;3;10;3;11;18;17,25;7;Standard;2052,59;35,11030257;5,75;Yes;107,9616648;117,2138861;High_spent_Large_value_payments;625,6134491
0x1e355;55;Journalist;21702,87;1794,5725;0;2;8;0;12;3;3,25;1;Good;509,16;36,6391156;30,17;No;0;58,85885639;High_spent_Medium_value_payments;370,5983936
0x20400;38;Doctor;37486,02;3299,835;3;5;8;3;1;8;2,65;2;Good;358,83;32,06965848;21,17;No;66,53922204;61,06400026;High_spent_Large_value_payments;442,3802777
0x45df;34;Teacher;98887,41;8176,6175;0;5;1;1;13;2;2,16;2;Good;1496,8;23,76150963;22,25;No;67,18817915;568,6965776;High_spent_Small_value_payments;441,7769933
0xbdf0;41;Teacher;56911,28;4474,606667;9;9;34;7;24;14;29,98;13;Bad;4792,76;28,62988239;1,67;Yes;285,9578452;62,67058187;High_spent_Medium_value_payments;348,8322396
0x1649d;29;Entrepreneur;106839,09;9018,2575;0;1;5;2;19;8;9,96;4;Good;1138,94;27,73837292;31,08;No;105,4185611;840,8035967;Low_spent_Medium_value_payments;235,6035922
0x1fbb2;24;Media_Manager;63847,8;5156,65;8;3;32;7;19;14;14,23;6;Standard;2440,4;33,42715957;6,25;Yes;257,2212679;232,8980601;High_spent_Small_value_payments;285,545672
0x6708;18;Doctor;107774,28;9142,19;1;7;10;2;14;6;2,78;2;Good;937,74;35,50352495;20,75;No;128,76241;247,7369591;Low_spent_Large_value_payments;807,7196309
0x15966;30;Journalist;28747,25;2523,604167;3;4;3;2;10;9;1,59;3;Good;1464,69;40,00571175;15,42;No;46,43459878;104,8554245;Low_spent_Small_value_payments;391,0703933
0x3403;35;Entrepreneur;72588,99;6242,0825;7;4;19;2;24;8;11,87;2;Standard;1031,21;25,33354713;21,67;No;72,92831137;270,7327805;Low_spent_Medium_value_payments;560,5471581
0x1bbe4;45;Architect;80011,64;6824,636667;7;6;18;4;9;16;17,8;8;Standard;792,92;34,36911485;5,42;Yes;154,5616136;552,4784036;Low_spent_Medium_value_payments;255,4236494
0xf570;22;Media_Manager;14517,44;1293,786667;10;8;30;6;62;21;4,73;6;Bad;1384,57;40,27260077;16,75;Yes;40,13808967;110,0054606;Low_spent_Small_value_payments;269,2351164
0xba6a;21;Manager;73798,76;6422,896667;6;4;9;4;5;13;18,32;3;Standard;757,01;25,61301788;28,17;Yes;194,0499142;140,8902322;High_spent_Large_value_payments;547,3495203
0x9bb4;40;Scientist;19206,92;1373,576667;7;8;19;5;40;19;3,08;11;Bad;3600,06;37,12684789;2,25;Yes;65,19760799;149,4212741;Low_spent_Small_value_payments;212,7387846
0x56ef;41;Media_Manager;18205,45;1480,120833;2;5;7;1;5;9;1,78;7;Good;1042,25;37,04070506;27,67;No;12,47203031;150,4219175;Low_spent_Small_value_payments;275,1181355
0x125c3;36;Mechanic;18910,83;1609,9025;1;4;7;0;30;8;5,88;8;Good;912,67;34,19847323;25,25;No;0;57,41045461;Low_spent_Large_value_payments;373,5797954
0xbade;43;Engineer;9956,91;575,7425;9;6;26;5;44;21;21,3;12;Bad;4365,28;29,45561747;0,25;Yes;27,10831559;0;High_spent_Medium_value_payments;272,9198164
0x239b5;39;Writer;57264;4933;7;6;30;8;42;15;0,5;15;Bad;4730,75;32,08972477;10,58;Yes;283,6223207;53,24084693;High_spent_Large_value_payments;396,4368324
0x5136;27;Mechanic;53894,12;4583,176667;8;4;11;1;24;17;12,71;2;Good;557,04;35,78896187;20,42;No;23,93700875;348,2706033;Low_spent_Medium_value_payments;366,1100546
0xfcf6;47;Accountant;38391,66;2921,305;4;1;1;1;3;2;7,08;2;Good;271,61;31,35274133;24,08;No;24,36219265;58,04876684;High_spent_Medium_value_payments;459,7195405
0x1b126;47;Engineer;79016,06;6561,671667;1;5;5;2;22;0;3,15;1;Good;558,81;30,19994375;21,25;No;85,11063208;238,4163736;High_spent_Small_value_payments;592,640161
0x223b7;19;Developer;83340,98;6978,081667;2;1;6;1;15;1;11,49;4;Good;943,78;29,27316822;22,17;No;53,55095826;61,36106861;High_spent_Large_value_payments;822,8961398
0x1c389;18;Musician;32989,45;2637,120833;5;3;2;4;7;0;2,47;0;Good;40,48;31,19955751;16,17;No;80,95539403;28,60593194;High_spent_Large_value_payments;394,1507574
0x742f;28;Lawyer;92300,01;7437,6675;3;5;11;3;29;12;18,96;2;Standard;755,17;26,52718729;18,42;Yes;211,7478089;136,117959;High_spent_Large_value_payments;635,9009821
0x1b827;43;Developer;69571,3;5805,608333;5;7;2;0;9;6;0,98;5;Good;36,92;28,17337705;23,25;No;0;480,3138823;Low_spent_Small_value_payments;390,246951
0xf218;29;Media_Manager;22017,78;1576,815;3;7;11;2;9;18;14,49;5;Standard;1175,88;26,42283202;25,75;Yes;32,85181287;95,23398318;Low_spent_Large_value_payments;299,5957039
0x1679a;55;Accountant;108625,29;9105,1075;8;6;13;0;12;16;8,88;3;Standard;303,74;36,94034077;21,67;No;0;587,9693271;Low_spent_Small_value_payments;612,5414229
0xde83;19;Scientist;43279,04;3308,586667;1;5;5;4;8;11;2,57;0;Good;363,33;38,19199539;23,25;No;103,1866505;321,8417144;Low_spent_Small_value_payments;195,8303017
0x2f82;45;Media_Manager;35235,18;3188,265;8;9;15;3;32;15;6,3;8;Bad;2388,85;39,80165388;16,08;Yes;57,68531871;27,70443764;High_spent_Large_value_payments;473,4367436
0x2051f;50;Writer;89221,26;7226,105;4;4;4;4;8;0;11,94;2;Good;143,9;39,31714403;18,17;No;226,0499522;370,4742793;High_spent_Small_value_payments;386,0862685
0x20c92;19;Mechanic;8658,18;637,515;10;7;22;7;19;21;10,68;14;Bad;2599,69;40,17772054;7,17;Yes;36,69578385;41,13439343;Low_spent_Small_value_payments;275,9213227
0x1a318;40;Lawyer;90292,28;7258,356667;4;4;7;0;27;15;10,66;1;Standard;967,93;36,84594811;33;No;0;117,3730292;High_spent_Large_value_payments;848,4626375
0x1a24a;23;Developer;8357,98;693,4983333;6;10;15;6;51;15;1,1;7;Bad;2431,46;32,19919449;19,42;Yes;29,01797971;52,53628869;Low_spent_Small_value_payments;277,7955649
0x1c8fc;38;Media_Manager;115012,4;9838,366667;2;2;8;2;15;7;1,13;1;Good;306,9;40,66623537;32,75;No;173,2189366;340,5761897;Low_spent_Medium_value_payments;750,0415404
0xf72b;37;Scientist;31608,12;2441,01;10;8;34;6;38;18;22,69;11;Bad;3487,36;26,0166243;6,83;Yes;83,09137987;166,6801852;Low_spent_Small_value_payments;284,3294349
0x1aa9a;39;Writer;14067,58;920,2983333;9;6;20;8;14;21;3,57;9;Bad;3043,88;22,37040597;9,08;Yes;71,63048027;94,62123458;Low_spent_Medium_value_payments;205,7781185
0xbd44;29;Teacher;23631,2;1892,266667;4;4;18;3;16;11;11,7;1;Standard;903,96;22,86972237;26,83;Yes;34,30784055;230,5896016;Low_spent_Small_value_payments;214,3292245
0xa2a9;28;Engineer;19370,48;1828,206667;6;3;10;3;10;16;3,58;6;Standard;482,47;35,17249943;21,67;No;40,23889895;70,10832376;High_spent_Medium_value_payments;322,473444
0x22e0b;32;Mechanic;16799,32;1216,943333;10;9;33;6;23;17;25,87;11;Bad;4014,35;33,25444039;6,25;Yes;73,97358728;44,02207224;High_spent_Small_value_payments;263,6986738
0x1a330;41;Engineer;23621,48;2158,456667;5;4;18;0;7;16;17,96;0;Standard;1451,24;32,96504747;16,75;Yes;0;43,27947056;High_spent_Medium_value_payments;422,5661961
0xe116;36;Entrepreneur;9828,82;653,0683333;9;9;25;8;12;14;5,36;12;Bad;3418,15;38,70916692;3,58;Yes;33,72536578;35,19715774;Low_spent_Medium_value_payments;276,3843098
0x99d9;26;Architect;10830,26;922,5216667;8;7;3;3;22;11;1,89;0;Standard;375,51;23,39441985;33,17;No;13,54391811;28,25653987;Low_spent_Large_value_payments;320,4517087
0xb220;48;Developer;62170,26;4987,855;5;7;13;4;17;8;12,04;8;Standard;1456,07;38,76592884;21,67;Yes;197,8103066;227,8756535;High_spent_Small_value_payments;333,0995399
0x933d;31;Musician;44056,29;3946,3575;4;5;29;5;5;19;14,55;13;Standard;1474,48;30,04858849;13,17;Yes;139,3308661;263,0923104;High_spent_Small_value_payments;252,2125735
0x235dd;41;Accountant;10412,225;761,6854167;8;7;10;3;15;10;10,13;5;Standard;4,5;25,32788717;29,83;Yes;18,83691358;57,89933771;Low_spent_Large_value_payments;269,4322904
0x3cbf;30;Lawyer;42772,49;3664,374167;4;4;2;4;12;7;8,26;6;Good;1321,62;31,00995646;31,67;No;140,9196844;151,2374289;High_spent_Medium_value_payments;324,2803034
0xdf05;21;Doctor;118386,4;10126,53333;4;6;1;0;5;4;10,71;4;Good;0,77;34,23636553;25,92;No;0;352,053758;Low_spent_Medium_value_payments;940,5995753
0x22608;38;Mechanic;20367,72;1526,31;10;8;34;3;20;12;13,55;11;Standard;2108,15;25,70693355;6,58;Yes;36,59172018;133,1606463;Low_spent_Small_value_payments;272,8786335
0x1fa83;27;Engineer;130210,2;10971,85;7;4;5;1;16;11;18,32;4;Standard;61,98;33,61454674;22,33;Yes;68,89613597;649,3857739;High_spent_Small_value_payments;638,9030901
0x70e1;28;Developer;16861,34;1453,111667;2;6;2;3;0;8;10,77;2;Good;408,71;37,59274536;23,67;No;41,57299471;118,2143746;Low_spent_Large_value_payments;255,5237974
0x1f1cb;29;Doctor;107545,2;9149,1;3;7;9;4;20;19;7,88;4;Standard;428,94;37,69279082;20,42;Yes;349,0832064;405,5427102;Low_spent_Medium_value_payments;440,2840834
0x50c1;45;Mechanic;30909,93;2554,8275;4;6;5;1;8;13;2,99;4;Standard;1202,05;28,91571905;20,42;Yes;21,44436799;112,0521631;Low_spent_Large_value_payments;391,9862189
0x100f6;25;Entrepreneur;17738,09;1384,951779;7;7;21;5;59;17;0,63;8;Bad;2288,04;22,82516185;9,17;Yes;207,5025323;171,2578142;Low_spent_Small_value_payments;209,4794583
0x7cf8;22;Architect;28230,08;2501,506667;8;5;19;2;14;18;16,49;1;Standard;1437,62;27,48324945;33,25;Yes;36,86468342;291,9855242;Low_spent_Small_value_payments;211,300459
0x1577b;51;Engineer;34188,05;2821,004167;5;6;17;0;14;18;7,71;3;Standard;34,45;39,64784617;28,75;Yes;0;155,7867584;Low_spent_Small_value_payments;416,3136582
0xd0ff;37;Musician;116569,62;9991,135;4;4;7;3;9;11;11,5;3;Good;757,7;29,82787397;19,33;No;149,5974624;790,2294891;Low_spent_Medium_value_payments;339,2865485
0x2a49;42;Writer;63331,9;5149,658333;5;4;20;0;9;19;8,86;6;Standard;362,71;26,99057802;8,67;Yes;0;175,6654669;High_spent_Medium_value_payments;589,3003665
0x1541e;46;Mechanic;36154,22;3043,851667;8;9;32;6;61;18;25,31;10;Bad;4907,1;30,52328247;12,67;Yes;96,92283323;64,22995124;High_spent_Medium_value_payments;393,2323822
